Date,Close
2024-04-30 00:00:00-04:00,161.55929565429688
2024-05-01 00:00:00-04:00,162.63119506835938
2024-05-02 00:00:00-04:00,165.37051391601562
2024-05-03 00:00:00-04:00,165.98585510253906
2024-05-06 00:00:00-04:00,166.83941650390625
2024-05-07 00:00:00-04:00,169.96578979492188
2024-05-08 00:00:00-04:00,168.10983276367188
2024-05-09 00:00:00-04:00,168.68545532226562
2024-05-10 00:00:00-04:00,167.38528442382812
2024-05-13 00:00:00-04:00,167.87161254882812
2024-05-14 00:00:00-04:00,169.06260681152344
2024-05-15 00:00:00-04:00,171.2163543701172
2024-05-16 00:00:00-04:00,172.87379455566406
2024-05-17 00:00:00-04:00,174.73973083496094
2024-05-20 00:00:00-04:00,175.59326171875
2024-05-21 00:00:00-04:00,176.51629638671875
2024-05-22 00:00:00-04:00,175.0573272705078
2024-05-23 00:00:00-04:00,172.24853515625
2024-05-24 00:00:00-04:00,173.677734375
2024-05-28 00:00:00-04:00,175.0771484375
2024-05-29 00:00:00-04:00,174.58090209960938
2024-05-30 00:00:00-04:00,170.8193359375
2024-05-31 00:00:00-04:00,171.2064208984375
2024-06-03 00:00:00-04:00,171.87136840820312
2024-06-04 00:00:00-04:00,172.4867401123047
2024-06-05 00:00:00-04:00,174.09458923339844
2024-06-06 00:00:00-04:00,175.40469360351562
2024-06-07 00:00:00-04:00,173.15170288085938
2024-06-10 00:00:00-04:00,173.89694213867188
2024-06-11 00:00:00-04:00,175.4967041015625
2024-06-12 00:00:00-04:00,176.6592559814453
2024-06-13 00:00:00-04:00,174.04598999023438
2024-06-14 00:00:00-04:00,175.6656036376953
2024-06-17 00:00:00-04:00,176.1127471923828
2024-06-18 00:00:00-04:00,173.97642517089844
2024-06-20 00:00:00-04:00,175.17874145507812
2024-06-21 00:00:00-04:00,178.48756408691406
2024-06-24 00:00:00-04:00,178.08016967773438
2024-06-25 00:00:00-04:00,182.8595733642578
2024-06-26 00:00:00-04:00,182.7105255126953
2024-06-27 00:00:00-04:00,184.2307891845703
2024-06-28 00:00:00-04:00,180.9915313720703
2024-07-01 00:00:00-04:00,181.82620239257812
2024-07-02 00:00:00-04:00,184.06187438964844
2024-07-03 00:00:00-04:00,184.63819885253906
2024-07-05 00:00:00-04:00,189.38780212402344
2024-07-08 00:00:00-04:00,187.82777404785156
2024-07-09 00:00:00-04:00,187.778076171875
2024-07-10 00:00:00-04:00,189.96408081054688
2024-07-11 00:00:00-04:00,184.3897705078125
2024-07-12 00:00:00-04:00,183.89297485351562
2024-07-15 00:00:00-04:00,185.34365844726562
2024-07-16 00:00:00-04:00,182.75025939941406
2024-07-17 00:00:00-04:00,179.86871337890625
2024-07-18 00:00:00-04:00,176.5598907470703
2024-07-19 00:00:00-04:00,176.5301055908203
2024-07-22 00:00:00-04:00,180.51458740234375
2024-07-23 00:00:00-04:00,180.63381958007812
2024-07-24 00:00:00-04:00,171.53208923339844
2024-07-25 00:00:00-04:00,166.2161102294922
2024-07-26 00:00:00-04:00,165.93789672851562
2024-07-29 00:00:00-04:00,168.45176696777344
2024-07-30 00:00:00-04:00,169.2069549560547
2024-07-31 00:00:00-04:00,170.44898986816406
2024-08-01 00:00:00-04:00,169.67398071289062
2024-08-02 00:00:00-04:00,165.60003662109375
2024-08-05 00:00:00-04:00,158.2371826171875
2024-08-06 00:00:00-04:00,157.2832794189453
2024-08-07 00:00:00-04:00,157.92913818359375
2024-08-08 00:00:00-04:00,160.99951171875
2024-08-09 00:00:00-04:00,162.62905883789062
2024-08-12 00:00:00-04:00,161.25784301757812
2024-08-13 00:00:00-04:00,163.1159210205078
2024-08-14 00:00:00-04:00,159.35006713867188
2024-08-15 00:00:00-04:00,160.27415466308594
2024-08-16 00:00:00-04:00,161.92359924316406
2024-08-19 00:00:00-04:00,165.6099853515625
2024-08-20 00:00:00-04:00,166.11672973632812
2024-08-21 00:00:00-04:00,164.7952117919922
2024-08-22 00:00:00-04:00,162.75823974609375
2024-08-23 00:00:00-04:00,164.56666564941406
2024-08-26 00:00:00-04:00,165.1032257080078
2024-08-27 00:00:00-04:00,163.63262939453125
2024-08-28 00:00:00-04:00,161.8142852783203
2024-08-29 00:00:00-04:00,160.75106811523438
2024-08-30 00:00:00-04:00,162.34091186523438
2024-09-03 00:00:00-04:00,156.35919189453125
2024-09-04 00:00:00-04:00,155.45497131347656
2024-09-05 00:00:00-04:00,156.23995971679688
2024-09-06 00:00:00-04:00,149.96017456054688
2024-09-09 00:00:00-04:00,147.9602813720703
2024-09-10 00:00:00-04:00,147.91053771972656
2024-09-11 00:00:00-04:00,150.39791870117188
2024-09-12 00:00:00-04:00,153.91014099121094
2024-09-13 00:00:00-04:00,156.66616821289062
2024-09-16 00:00:00-04:00,157.26315307617188
2024-09-17 00:00:00-04:00,158.51681518554688
2024-09-18 00:00:00-04:00,159.00433349609375
2024-09-19 00:00:00-04:00,161.32257080078125
2024-09-20 00:00:00-04:00,162.76527404785156
2024-09-23 00:00:00-04:00,161.03404235839844
2024-09-24 00:00:00-04:00,161.47181701660156
2024-09-25 00:00:00-04:00,160.6758575439453
2024-09-26 00:00:00-04:00,161.90960693359375
2024-09-27 00:00:00-04:00,163.1234588623047
2024-09-30 00:00:00-04:00,165.01388549804688
2024-10-01 00:00:00-04:00,166.14813232421875
2024-10-02 00:00:00-04:00,165.02383422851562
2024-10-03 00:00:00-04:00,165.02383422851562
2024-10-04 00:00:00-04:00,166.21775817871094
2024-10-07 00:00:00-04:00,162.1583251953125
2024-10-08 00:00:00-04:00,163.55128479003906
2024-10-09 00:00:00-04:00,161.04397583007812
2024-10-10 00:00:00-04:00,161.26290893554688
2024-10-11 00:00:00-04:00,162.4170379638672
2024-10-14 00:00:00-04:00,164.1283721923828
2024-10-15 00:00:00-04:00,164.62583923339844
2024-10-16 00:00:00-04:00,164.32736206054688
2024-10-17 00:00:00-04:00,162.10858154296875
2024-10-18 00:00:00-04:00,162.59613037109375
2024-10-21 00:00:00-04:00,163.24285888671875
2024-10-22 00:00:00-04:00,164.3074493408203
2024-10-23 00:00:00-04:00,161.9593505859375
2024-10-24 00:00:00-04:00,161.89964294433594
2024-10-25 00:00:00-04:00,164.43679809570312
2024-10-28 00:00:00-04:00,165.87950134277344
2024-10-29 00:00:00-04:00,168.8245391845703
2024-10-30 00:00:00-04:00,173.58047485351562
2024-10-31 00:00:00-04:00,170.24734497070312
2024-11-01 00:00:00-04:00,170.4264373779297
2024-11-04 00:00:00-05:00,168.38677978515625
2024-11-05 00:00:00-05:00,168.88427734375
2024-11-06 00:00:00-05:00,175.6201171875
2024-11-07 00:00:00-05:00,179.83876037597656
2024-11-08 00:00:00-05:00,177.4508819580078
2024-11-11 00:00:00-05:00,179.44076538085938
2024-11-12 00:00:00-05:00,180.70436096191406
2024-11-13 00:00:00-05:00,177.9781951904297
2024-11-14 00:00:00-05:00,174.69482421875
2024-11-15 00:00:00-05:00,171.62039184570312
2024-11-18 00:00:00-05:00,174.41624450683594
2024-11-19 00:00:00-05:00,177.2220001220703
2024-11-20 00:00:00-05:00,175.09278869628906
2024-11-21 00:00:00-05:00,166.78492736816406
2024-11-22 00:00:00-05:00,163.9293670654297
2024-11-25 00:00:00-05:00,166.80479431152344
2024-11-26 00:00:00-05:00,168.2673797607422
2024-11-27 00:00:00-05:00,168.3768310546875
2024-11-29 00:00:00-05:00,168.09823608398438
2024-12-02 00:00:00-05:00,170.6254425048828
2024-12-03 00:00:00-05:00,170.4761962890625
2024-12-04 00:00:00-05:00,173.4909210205078
2024-12-05 00:00:00-05:00,171.76963806152344
2024-12-06 00:00:00-05:00,173.82920837402344
2024-12-09 00:00:00-05:00,174.6858367919922
2024-12-10 00:00:00-05:00,184.44761657714844
2024-12-11 00:00:00-05:00,194.6376953125
2024-12-12 00:00:00-05:00,191.21112060546875
2024-12-13 00:00:00-05:00,189.07948303222656
2024-12-16 00:00:00-05:00,195.89279174804688
2024-12-17 00:00:00-05:00,194.65762329101562
2024-12-18 00:00:00-05:00,187.66502380371094
2024-12-19 00:00:00-05:00,187.7745819091797
2024-12-20 00:00:00-05:00,190.6632843017578
2024-12-23 00:00:00-05:00,193.87071228027344
2024-12-24 00:00:00-05:00,195.34495544433594
2024-12-26 00:00:00-05:00,194.83694458007812
2024-12-27 00:00:00-05:00,192.00799560546875
2024-12-30 00:00:00-05:00,190.4939422607422
2024-12-31 00:00:00-05:00,188.56150817871094
